id,name,owner,repository,repository_url,homepage_url,primary_category,project_type,official_status,score,stars,forks,open_issues,primary_language,license,checked_at
ComposioHQ/outreach-agent,outreach-agent,ComposioHQ,ComposioHQ/outreach-agent,https://github.com/ComposioHQ/outreach-agent,,H.55,template,community,34.1,6,4,0,Python,,2026-07-07T18:45:29.195112+00:00
agno-agi/agent-api-template,agent-api-template,agno-agi,agno-agi/agent-api-template,https://github.com/agno-agi/agent-api-template,,H.55,template,community,34.1,6,4,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/openai-icpc-2025,openai-icpc-2025,openai,openai/openai-icpc-2025,https://github.com/openai/openai-icpc-2025,,J.81,template,community,34.1,61,4,0,C++,,2026-07-07T18:45:29.195112+00:00
lucasdicioccio/agents-exe,agents-exe,lucasdicioccio,lucasdicioccio/agents-exe,https://github.com/lucasdicioccio/agents-exe,,B.6,template,community,34.0,12,0,0,Haskell,,2026-07-07T18:45:29.195112+00:00
fixie-ai/appointment-reschedule-manager,appointment-reschedule-manager,fixie-ai,fixie-ai/appointment-reschedule-manager,https://github.com/fixie-ai/appointment-reschedule-manager,,J.81,template,community,34.0,7,2,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/voice-website-agent,voice-website-agent,ComposioHQ,ComposioHQ/voice-website-agent,https://github.com/ComposioHQ/voice-website-agent,,G.52,template,community,34.0,7,2,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/function-calling-test-suite,function-calling-test-suite,gptscript-ai,gptscript-ai/function-calling-test-suite,https://github.com/gptscript-ai/function-calling-test-suite,,E.35,library,community,34.0,12,0,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/tui,tui,gptscript-ai,gptscript-ai/tui,https://github.com/gptscript-ai/tui,,J.81,template,community,34.0,5,5,0,Go,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/composio-plugin-cc,composio-plugin-cc,ComposioHQ,ComposioHQ/composio-plugin-cc,https://github.com/ComposioHQ/composio-plugin-cc,,E.35,library,community,34.0,6,3,0,Python,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-datastax,langchain-datastax,langchain-ai,langchain-ai/langchain-datastax,https://github.com/langchain-ai/langchain-datastax,,F.43,template,community,34.0,33,14,0,Python,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langchain-pinecone,langchain-pinecone,langchain-ai,langchain-ai/langchain-pinecone,https://github.com/langchain-ai/langchain-pinecone,,J.81,template,community,34.0,27,18,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/workflow-demo,workflow-demo,gptscript-ai,gptscript-ai/workflow-demo,https://github.com/gptscript-ai/workflow-demo,,B.8,framework,community,33.8,0,1,0,,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/clawdbot,clawdbot,ComposioHQ,ComposioHQ/clawdbot,https://github.com/ComposioHQ/clawdbot,,F.43,template,community,33.8,6,2,0,,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/meeting-brief-agent,meeting-brief-agent,ComposioHQ,ComposioHQ/meeting-brief-agent,https://github.com/ComposioHQ/meeting-brief-agent,,H.55,template,community,33.8,6,2,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agno-agi/agent-infra-railway,agent-infra-railway,agno-agi,agno-agi/agent-infra-railway,https://github.com/agno-agi/agent-infra-railway,,H.55,template,community,33.8,4,5,0,Python,,2026-07-07T18:45:29.195112+00:00
Chainlit/literalai-docs,literalai-docs,Chainlit,Chainlit/literalai-docs,https://github.com/Chainlit/literalai-docs,,H.55,template,community,33.8,3,9,0,MDX,,2026-07-07T18:45:29.195112+00:00
Chainlit/chainlit-community,chainlit-community,Chainlit,Chainlit/chainlit-community,https://github.com/Chainlit/chainlit-community,,H.55,template,community,33.8,6,2,0,Python,,2026-07-07T18:45:29.195112+00:00
e2b-dev/mcp-gateway-demo,mcp-gateway-demo,e2b-dev,e2b-dev/mcp-gateway-demo,https://github.com/e2b-dev/mcp-gateway-demo,,D.24,gateway,community,33.7,5,2,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/gptspeak,gptspeak,gptscript-ai,gptscript-ai/gptspeak,https://github.com/gptscript-ai/gptspeak,,G.52,template,community,33.7,5,2,0,Python,,2026-07-07T18:45:29.195112+00:00
fixie-ai/vllm,vllm,fixie-ai,fixie-ai/vllm,https://github.com/fixie-ai/vllm,,I.64,gateway,community,33.7,5,2,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/gemini-aistudio-provider,gemini-aistudio-provider,gptscript-ai,gptscript-ai/gemini-aistudio-provider,https://github.com/gptscript-ai/gemini-aistudio-provider,,H.55,template,community,33.7,6,1,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/company-research-agent,company-research-agent,ComposioHQ,ComposioHQ/company-research-agent,https://github.com/ComposioHQ/company-research-agent,,H.55,template,community,33.6,4,3,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agno-agi/agent-infra-aws,agent-infra-aws,agno-agi,agno-agi/agent-infra-aws,https://github.com/agno-agi/agent-infra-aws,,H.55,template,community,33.6,4,3,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/claude3-anthropic-provider,claude3-anthropic-provider,gptscript-ai,gptscript-ai/claude3-anthropic-provider,https://github.com/gptscript-ai/claude3-anthropic-provider,,H.55,template,community,33.6,4,3,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/azure-openai-provider,azure-openai-provider,gptscript-ai,gptscript-ai/azure-openai-provider,https://github.com/gptscript-ai/azure-openai-provider,,H.55,template,community,33.6,3,5,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/rube-mcp-oauth-client-example,rube-mcp-oauth-client-example,ComposioHQ,ComposioHQ/rube-mcp-oauth-client-example,https://github.com/ComposioHQ/rube-mcp-oauth-client-example,,H.55,template,community,33.5,0,0,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/fleet-deepagents-export,fleet-deepagents-export,langchain-ai,langchain-ai/fleet-deepagents-export,https://github.com/langchain-ai/fleet-deepagents-export,,J.81,template,community,33.5,5,1,0,Python,,2026-07-07T18:45:29.195112+00:00
fixie-ai/lighteval,lighteval,fixie-ai,fixie-ai/lighteval,https://github.com/fixie-ai/lighteval,,H.55,template,community,33.5,1,1,0,Python,,2026-07-07T18:45:29.195112+00:00
fixie-ai/ai-jsx-template-vercel-function,ai-jsx-template-vercel-function,fixie-ai,fixie-ai/ai-jsx-template-vercel-function,https://github.com/fixie-ai/ai-jsx-template-vercel-function,,B.6,template,community,33.5,5,1,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
huggingface/hf-discover,hf-discover,huggingface,huggingface/hf-discover,https://github.com/huggingface/hf-discover,,J.81,template,community,33.5,27,6,0,Python,,2026-07-07T18:45:29.195112+00:00
agno-agi/agentos-docker-template,agentos-docker-template,agno-agi,agno-agi/agentos-docker-template,https://github.com/agno-agi/agentos-docker-template,,J.75,template,community,33.5,24,8,0,Python,,2026-07-07T18:45:29.195112+00:00
openai/tart-guest-agent,tart-guest-agent,openai,openai/tart-guest-agent,https://github.com/openai/tart-guest-agent,,J.81,template,community,33.5,22,8,0,Go,,2026-07-07T18:45:29.195112+00:00
huggingface/transformers-pr-agent,transformers-pr-agent,huggingface,huggingface/transformers-pr-agent,https://github.com/huggingface/transformers-pr-agent,,A.1,tutorial,community,33.5,0,0,0,Python,,2026-07-07T18:45:29.195112+00:00
eclipse-lmos/arc-spring-init,arc-spring-init,eclipse-lmos,eclipse-lmos/arc-spring-init,https://github.com/eclipse-lmos/arc-spring-init,,I.67,template,community,33.4,18,11,0,Kotlin,,2026-07-07T18:45:29.195112+00:00
run-llama/image-generation-agent,image-generation-agent,run-llama,run-llama/image-generation-agent,https://github.com/run-llama/image-generation-agent,,J.81,template,community,33.4,26,5,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/llamactl-deploy,llamactl-deploy,run-llama,run-llama/llamactl-deploy,https://github.com/run-llama/llamactl-deploy,,J.75,template,community,33.3,3,2,0,,,2026-07-07T18:45:29.195112+00:00
langchain-ai/deep-agent-template-js,deep-agent-template-js,langchain-ai,langchain-ai/deep-agent-template-js,https://github.com/langchain-ai/deep-agent-template-js,,H.55,template,community,33.3,4,1,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/digital-ocean-agent,digital-ocean-agent,gptscript-ai,gptscript-ai/digital-ocean-agent,https://github.com/gptscript-ai/digital-ocean-agent,,H.55,template,community,33.3,4,1,0,,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/executive-voice-agent,executive-voice-agent,ComposioHQ,ComposioHQ/executive-voice-agent,https://github.com/ComposioHQ/executive-voice-agent,,G.52,template,community,33.3,2,5,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
e2b-dev/agentboard,agentboard,e2b-dev,e2b-dev/agentboard,https://github.com/e2b-dev/agentboard,,J.81,template,community,33.3,20,7,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/node-gptscript,node-gptscript,gptscript-ai,gptscript-ai/node-gptscript,https://github.com/gptscript-ai/node-gptscript,,J.81,template,community,33.3,17,10,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
Chainlit/litellm,litellm,Chainlit,Chainlit/litellm,https://github.com/Chainlit/litellm,,E.35,template,community,33.2,1,0,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/awesome-openai-apps-sdk-examples,awesome-openai-apps-sdk-examples,ComposioHQ,ComposioHQ/awesome-openai-apps-sdk-examples,https://github.com/ComposioHQ/awesome-openai-apps-sdk-examples,,H.55,template,community,33.2,5,0,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/gptscript-credential-helpers,gptscript-credential-helpers,gptscript-ai,gptscript-ai/gptscript-credential-helpers,https://github.com/gptscript-ai/gptscript-credential-helpers,,J.81,template,community,33.2,2,3,0,Go,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/cli-demo,cli-demo,gptscript-ai,gptscript-ai/cli-demo,https://github.com/gptscript-ai/cli-demo,,J.81,template,community,33.2,2,3,0,,,2026-07-07T18:45:29.195112+00:00
run-llama/llamaindex.net,llamaindex.net,run-llama,run-llama/llamaindex.net,https://github.com/run-llama/llamaindex.net,,E.35,template,community,33.2,20,5,0,C#,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/py-gptscript,py-gptscript,gptscript-ai,gptscript-ai/py-gptscript,https://github.com/gptscript-ai/py-gptscript,,J.81,template,community,33.2,14,11,0,Python,,2026-07-07T18:45:29.195112+00:00
huggingface/agentcap,agentcap,huggingface,huggingface/agentcap,https://github.com/huggingface/agentcap,,J.81,template,community,33.1,3,1,0,Rust,,2026-07-07T18:45:29.195112+00:00
e2b-dev/langchain-old,langchain-old,e2b-dev,e2b-dev/langchain-old,https://github.com/e2b-dev/langchain-old,,J.81,template,community,33.1,3,1,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/gitlab-assistant,gitlab-assistant,gptscript-ai,gptscript-ai/gitlab-assistant,https://github.com/gptscript-ai/gitlab-assistant,,J.81,template,community,33.1,3,1,0,,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/executive-ai-assistant,executive-ai-assistant,ComposioHQ,ComposioHQ/executive-ai-assistant,https://github.com/ComposioHQ/executive-ai-assistant,,H.55,template,community,33.1,3,1,0,,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/knowledge-website-integration,knowledge-website-integration,gptscript-ai,gptscript-ai/knowledge-website-integration,https://github.com/gptscript-ai/knowledge-website-integration,,H.55,template,community,33.1,3,1,0,Go,,2026-07-07T18:45:29.195112+00:00
langchain-ai/terraform,terraform,langchain-ai,langchain-ai/terraform,https://github.com/langchain-ai/terraform,,J.81,template,community,33.1,11,17,0,Shell,,2026-07-07T18:45:29.195112+00:00
e2b-dev/superagent,superagent,e2b-dev,e2b-dev/superagent,https://github.com/e2b-dev/superagent,,F.38,library,community,33.1,18,5,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
e2b-dev/ijavascript,ijavascript,e2b-dev,e2b-dev/ijavascript,https://github.com/e2b-dev/ijavascript,,J.81,template,community,33.0,2,2,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/llm-basics-demo,llm-basics-demo,gptscript-ai,gptscript-ai/llm-basics-demo,https://github.com/gptscript-ai/llm-basics-demo,,J.81,template,community,33.0,2,2,0,,,2026-07-07T18:45:29.195112+00:00
fixie-ai/corpus-openai-assistant,corpus-openai-assistant,fixie-ai,fixie-ai/corpus-openai-assistant,https://github.com/fixie-ai/corpus-openai-assistant,,J.81,template,community,33.0,2,2,0,JavaScript,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/awesome-agentkit-examples,awesome-agentkit-examples,ComposioHQ,ComposioHQ/awesome-agentkit-examples,https://github.com/ComposioHQ/awesome-agentkit-examples,,H.55,template,community,33.0,2,2,0,,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/gemini-vertexai-provider,gemini-vertexai-provider,gptscript-ai,gptscript-ai/gemini-vertexai-provider,https://github.com/gptscript-ai/gemini-vertexai-provider,,H.55,template,community,33.0,2,2,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/go-gptscript,go-gptscript,gptscript-ai,gptscript-ai/go-gptscript,https://github.com/gptscript-ai/go-gptscript,,J.81,template,community,33.0,12,11,0,Go,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/auri-discord-bot,auri-discord-bot,ComposioHQ,ComposioHQ/auri-discord-bot,https://github.com/ComposioHQ/auri-discord-bot,,E.35,library,community,32.9,2,1,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/pdf-tool,pdf-tool,gptscript-ai,gptscript-ai/pdf-tool,https://github.com/gptscript-ai/pdf-tool,,I.67,template,community,32.9,2,1,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/browser-search,browser-search,gptscript-ai,gptscript-ai/browser-search,https://github.com/gptscript-ai/browser-search,,J.81,template,community,32.9,2,1,0,,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/go-openai,go-openai,gptscript-ai,gptscript-ai/go-openai,https://github.com/gptscript-ai/go-openai,,J.81,template,community,32.9,2,1,0,Go,,2026-07-07T18:45:29.195112+00:00
langchain-ai/simple-agent-template,simple-agent-template,langchain-ai,langchain-ai/simple-agent-template,https://github.com/langchain-ai/simple-agent-template,,H.55,template,community,32.9,2,1,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/agent-maze,agent-maze,run-llama,run-llama/agent-maze,https://github.com/run-llama/agent-maze,,H.55,template,community,32.9,16,4,0,Jupyter Notebook,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/mail-assistant,mail-assistant,gptscript-ai,gptscript-ai/mail-assistant,https://github.com/gptscript-ai/mail-assistant,,J.81,template,community,32.8,3,0,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
langchain-ai/async-subagents-template,async-subagents-template,langchain-ai,langchain-ai/async-subagents-template,https://github.com/langchain-ai/async-subagents-template,,H.55,template,community,32.8,3,0,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/knowledge-onedrive-integration,knowledge-onedrive-integration,gptscript-ai,gptscript-ai/knowledge-onedrive-integration,https://github.com/gptscript-ai/knowledge-onedrive-integration,,H.55,template,community,32.8,3,0,0,Go,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/gateway-oauth2,gateway-oauth2,gptscript-ai,gptscript-ai/gateway-oauth2,https://github.com/gptscript-ai/gateway-oauth2,,H.55,template,community,32.8,1,3,0,Go,,2026-07-07T18:45:29.195112+00:00
huggingface/physics-intern-skills,physics-intern-skills,huggingface,huggingface/physics-intern-skills,https://github.com/huggingface/physics-intern-skills,,J.81,template,community,32.8,16,3,0,Shell,,2026-07-07T18:45:29.195112+00:00
run-llama/llama-agents-agentcore-demo,llama-agents-agentcore-demo,run-llama,run-llama/llama-agents-agentcore-demo,https://github.com/run-llama/llama-agents-agentcore-demo,,H.55,template,community,32.6,1,2,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/agents-observability-demo,agents-observability-demo,run-llama,run-llama/agents-observability-demo,https://github.com/run-llama/agents-observability-demo,,J.81,template,community,32.6,11,4,0,Python,,2026-07-07T18:45:29.195112+00:00
e2b-dev/custom-desktop,custom-desktop,e2b-dev,e2b-dev/custom-desktop,https://github.com/e2b-dev/custom-desktop,,F.43,template,community,32.6,8,10,0,Dockerfile,,2026-07-07T18:45:29.195112+00:00
CrewAI/github-webhook-to-telegram,github-webhook-to-telegram,CrewAI,CrewAI/github-webhook-to-telegram,https://github.com/CrewAI/github-webhook-to-telegram,,J.81,template,community,32.5,2,0,0,Python,,2026-07-07T18:45:29.195112+00:00
run-llama/eve-liteparse,eve-liteparse,run-llama,run-llama/eve-liteparse,https://github.com/run-llama/eve-liteparse,,J.81,template,community,32.5,2,0,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
e2b-dev/swe-bench,swe-bench,e2b-dev,e2b-dev/swe-bench,https://github.com/e2b-dev/swe-bench,,F.43,template,community,32.5,2,0,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/open-cli-agent,open-cli-agent,ComposioHQ,ComposioHQ/open-cli-agent,https://github.com/ComposioHQ/open-cli-agent,,H.55,template,community,32.5,2,0,0,Python,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/composio-sql-agent,composio-sql-agent,ComposioHQ,ComposioHQ/composio-sql-agent,https://github.com/ComposioHQ/composio-sql-agent,,E.35,library,community,32.5,2,0,0,Python,,2026-07-07T18:45:29.195112+00:00
e2b-dev/langchain-e2b,langchain-e2b,e2b-dev,e2b-dev/langchain-e2b,https://github.com/e2b-dev/langchain-e2b,,H.55,template,community,32.5,2,0,0,Python,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/supabase-agent,supabase-agent,gptscript-ai,gptscript-ai/supabase-agent,https://github.com/gptscript-ai/supabase-agent,,H.55,template,community,32.5,2,0,0,,,2026-07-07T18:45:29.195112+00:00
langchain-ai/langsmith-codex-plugins,langsmith-codex-plugins,langchain-ai,langchain-ai/langsmith-codex-plugins,https://github.com/langchain-ai/langsmith-codex-plugins,,C.15,IDE extension,community,32.5,4,2,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
gptscript-ai/local-files-demo,local-files-demo,gptscript-ai,gptscript-ai/local-files-demo,https://github.com/gptscript-ai/local-files-demo,,J.81,template,community,32.5,1,1,0,,,2026-07-07T18:45:29.195112+00:00
ComposioHQ/tool-router-agents,tool-router-agents,ComposioHQ,ComposioHQ/tool-router-agents,https://github.com/ComposioHQ/tool-router-agents,,H.55,template,community,32.5,1,1,0,TypeScript,,2026-07-07T18:45:29.195112+00:00
agno-agi/agentos-render-template,agentos-render-template,agno-agi,agno-agi/agentos-render-template,https://github.com/agno-agi/agentos-render-template,,H.55,template,community,32.5,1,1,0,Shell,,2026-07-07T18:45:29.195112+00:00
